route_id,service_id,trip_id
182,1,4504
182,1,4505
182,1,4506
182,1,4507
183,1,4508
183,1,4509
183,1,4510
183,1,4511
183,1,4512
183,1,4513
183,1,4514
183,1,4515
183,1,4516
183,1,4517
183,1,4518
183,1,4519
183,1,4520
183,1,4521
183,1,4522
183,1,4523
183,1,4524
183,1,4525
183,1,4526
183,1,4527
183,1,4528
183,1,4529
183,1,4530
183,1,4531
183,1,4532
183,1,4533
183,1,4534
183,1,4535
183,1,4536
183,1,4537
183,1,4538
183,1,4539
183,1,4540
183,1,4541
183,1,4542
183,1,4543
183,1,4544
183,1,4545
183,1,4546
183,1,4547
183,1,4548
183,1,4549
183,1,4550
183,1,4551
183,1,4552
183,1,4553
183,1,4554
183,1,4555
183,1,4556
183,1,4557
183,1,4558
183,1,4559
184,1,4560
184,1,4561
184,1,4562
184,1,4563
184,1,4564
184,1,4565
184,1,4566
184,1,4567
184,1,4568
184,1,4569
184,1,4570
184,1,4571
184,1,4572
184,1,4573
184,1,4574
184,1,4575
184,1,4576
184,1,4577
184,1,4578
184,1,4579
184,1,4580
184,1,4581
184,1,4582
184,1,4583
184,1,4584
184,1,4585
184,1,4586
184,1,4587
184,1,4588
184,1,4589
184,1,4590
184,1,4591
184,1,4592
184,1,4593
184,1,4594
184,1,4595
184,1,4596
184,1,4597
184,1,4598
184,1,4599
184,1,4600
184,1,4601
184,1,4602
184,1,4603
184,1,4604
184,1,4605
184,1,4606
184,1,4607
184,1,4608
184,1,4609
184,1,4610
184,1,4611
185,1,4612
185,1,4613
185,1,4614
185,1,4615
185,1,4616
185,1,4617
185,1,4618
185,1,4619
185,1,4620
185,1,4621
185,1,4622
185,1,4623
185,1,4624
185,1,4625
185,1,4626
185,1,4627
185,1,4628
185,1,4629
185,1,4630
185,1,4631
185,1,4632
185,1,4633
185,1,4634
185,1,4635
185,1,4636
185,1,4637
185,1,4638
185,1,4639
185,1,4640
185,1,4641
185,1,4642
185,1,4643
185,1,4644
185,1,4645
185,1,4646
185,1,4647
185,1,4648
185,1,4649
185,1,4650
185,1,4651
185,1,4652
185,1,4653
185,1,4654
185,1,4655
185,1,4656
185,1,4657
185,1,4658
185,1,4659
185,1,4660
185,1,4661
185,1,4662
185,1,4663
185,1,4664
185,1,4665
185,1,4666
185,1,4667
185,1,4668
185,1,4669
185,1,4670
185,1,4671
185,1,4672
185,1,4673
185,1,4674
185,1,4675
185,1,4676
185,1,4677
185,1,4678
185,1,4679
185,1,4680
185,1,4681
185,1,4682
185,1,4683
185,1,4684
185,1,4685
185,1,4686
185,1,4687
185,1,4688
185,1,4689
185,1,4690
185,1,4691
185,1,4692
185,1,4693
186,1,4694
186,1,4695
186,1,4696
186,1,4697
186,1,4698
186,1,4699
186,1,4700
186,1,4701
186,1,4702
186,1,4703
186,1,4704
186,1,4705
186,1,4706
186,1,4707
186,1,4708
186,1,4709
186,1,4710
186,1,4711
186,1,4712
186,1,4713
186,1,4714
186,1,4715
186,1,4716
186,1,4717
186,1,4718
186,1,4719
186,1,4720
186,1,4721
186,1,4722
186,1,4723
186,1,4724
186,1,4725
186,1,4726
186,1,4727
186,1,4728
186,1,4729
186,1,4730
186,1,4731
186,1,4732
186,1,4733
186,1,4734
186,1,4735
186,1,4736
186,1,4737
186,1,4738
186,1,4739
186,1,4740
186,1,4741
186,1,4742
186,1,4743
186,1,4744
186,1,4745
186,1,4746
186,1,4747
186,1,4748
186,1,4749
186,1,4750
186,1,4751
186,1,4752
186,1,4753
186,1,4754
186,1,4755
186,1,4756
186,1,4757
186,1,4758
186,1,4759
186,1,4760
186,1,4761
186,1,4762
186,1,4763
186,1,4764
186,1,4765
186,1,4766
186,1,4767
186,1,4768
186,1,4769
186,1,4770
186,1,4771
186,1,4772
186,1,4773
186,1,4774
186,1,4775
187,1,4776
187,1,4777
187,1,4778
187,1,4779
187,1,4780
187,1,4781
187,1,4782
187,1,4783
187,1,4784
188,1,4785
188,1,4786
188,1,4787
188,1,4788
188,1,4789
188,1,4790
188,1,4791
188,1,4792
188,1,4793
189,1,4794
189,1,4795
189,1,4796
189,1,4797
189,1,4798
189,1,4799
189,1,4800
189,1,4801
189,1,4802
189,1,4803
189,1,4804
189,1,4805
189,1,4806
189,1,4807
189,1,4808
189,1,4809
189,1,4810
189,1,4811
189,1,4812
189,1,4813
189,1,4814
189,1,4815
189,1,4816
189,1,4817
189,1,4818
189,1,4819
189,1,4820
189,1,4821
189,1,4822
189,1,4823
189,1,4824
189,1,4825
189,1,4826
189,1,4827
189,1,4828
189,1,4829
189,1,4830
189,1,4831
189,1,4832
189,1,4833
189,1,4834
189,1,4835
189,1,4836
189,1,4837
189,1,4838
189,1,4839
189,1,4840
189,1,4841
189,1,4842
189,1,4843
189,1,4844
189,1,4845
189,1,4846
189,1,4847
189,1,4848
189,1,4849
189,1,4850
189,1,4851
189,1,4852
189,1,4853
189,1,4854
189,1,4855
189,1,4856
189,1,4857
189,1,4858
189,1,4859
189,1,4860
189,1,4861
189,1,4862
189,1,4863
189,1,4864
189,1,4865
189,1,4866
189,1,4867
189,1,4868
189,1,4869
189,1,4870
189,1,4871
189,1,4872
189,1,4873
190,1,4874
190,1,4875
190,1,4876
190,1,4877
190,1,4878
190,1,4879
190,1,4880
190,1,4881
190,1,4882
190,1,4883
190,1,4884
190,1,4885
190,1,4886
190,1,4887
190,1,4888
190,1,4889
190,1,4890
190,1,4891
190,1,4892
191,1,4893
191,1,4894
191,1,4895
191,1,4896
191,1,4897
191,1,4898
191,1,4899
191,1,4900
191,1,4901
191,1,4902
191,1,4903
191,1,4904
191,1,4905
191,1,4906
191,1,4907
191,1,4908
191,1,4909
191,1,4910
191,1,4911
191,1,4912
191,1,4913
191,1,4914
191,1,4915
191,1,4916
191,1,4917
191,1,4918
191,1,4919
191,1,4920
191,1,4921
191,1,4922
191,1,4923
191,1,4924
191,1,4925
191,1,4926
191,1,4927
191,1,4928
191,1,4929
191,1,4930
191,1,4931
191,1,4932
191,1,4933
191,1,4934
191,1,4935
191,1,4936
191,1,4937
191,1,4938
191,1,4939
191,1,4940
191,1,4941
191,1,4942
191,1,4943
191,1,4944
191,1,4945
191,1,4946
191,1,4947
191,1,4948
191,1,4949
191,1,4950
191,1,4951
191,1,4952
191,1,4953
192,1,4954
192,1,4955
192,1,4956
192,1,4957
192,1,4958
192,1,4959
192,1,4960
192,1,4961
193,1,4962
193,1,4963
193,1,4964
193,1,4965
193,1,4966
193,1,4967
193,1,4968
193,1,4969
194,1,4970
194,1,4971
194,1,4972
194,1,4973
195,1,4974
195,1,4975
195,1,4976
195,1,4977
196,1,4978
196,1,4979
196,1,4980
196,1,4981
196,1,4982
196,1,4983
196,1,4984
196,1,4985
196,1,4986
197,1,4987
197,1,4988
197,1,4989
197,1,4990
197,1,4991
197,1,4992
197,1,4993
197,1,4994
197,1,4995
197,1,4996
197,1,4997
197,1,4998
197,1,4999
197,1,5000
197,1,5001
197,1,5002
197,1,5003
197,1,5004
197,1,5005
197,1,5006
197,1,5007
197,1,5008
197,1,5009
197,1,5010
197,1,5011
197,1,5012
197,1,5013
197,1,5014
197,1,5015
197,1,5016
197,1,5017
197,1,5018
197,1,5019
197,1,5020
197,1,5021
197,1,5022
197,1,5023
197,1,5024
197,1,5025
197,1,5026
197,1,5027
197,1,5028
197,1,5029
197,1,5030
197,1,5031
197,1,5032
197,1,5033
197,1,5034
197,1,5035
197,1,5036
197,1,5037
197,1,5038
197,1,5039
197,1,5040
197,1,5041
197,1,5042
197,1,5043
197,1,5044
197,1,5045
197,1,5046
197,1,5047
197,1,5048
197,1,5049
197,1,5050
197,1,5051
197,1,5052
197,1,5053
197,1,5054
197,1,5055
197,1,5056
197,1,5057
197,1,5058
197,1,5059
197,1,5060
197,1,5061
197,1,5062
197,1,5063
197,1,5064
197,1,5065
197,1,5066
197,1,5067
197,1,5068
197,1,5069
197,1,5070
197,1,5071
197,1,5072
197,1,5073
197,1,5074
197,1,5075
197,1,5076
197,1,5077
197,1,5078
197,1,5079
197,1,5080
197,1,5081
197,1,5082
198,1,5083
198,1,5084
198,1,5085
198,1,5086
198,1,5087
198,1,5088
198,1,5089
198,1,5090
198,1,5091
198,1,5092
198,1,5093
198,1,5094
198,1,5095
198,1,5096
198,1,5097
198,1,5098
198,1,5099
198,1,5100
198,1,5101
198,1,5102
198,1,5103
198,1,5104
198,1,5105
198,1,5106
198,1,5107
198,1,5108
198,1,5109
198,1,5110
198,1,5111
198,1,5112
198,1,5113
198,1,5114
198,1,5115
198,1,5116
198,1,5117
198,1,5118
198,1,5119
198,1,5120
198,1,5121
198,1,5122
198,1,5123
198,1,5124
198,1,5125
198,1,5126
198,1,5127
198,1,5128
198,1,5129
198,1,5130
198,1,5131
198,1,5132
198,1,5133
198,1,5134
198,1,5135
198,1,5136
198,1,5137
198,1,5138
198,1,5139
198,1,5140
198,1,5141
198,1,5142
198,1,5143
198,1,5144
198,1,5145
198,1,5146
198,1,5147
198,1,5148
198,1,5149
198,1,5150
198,1,5151
198,1,5152
198,1,5153
198,1,5154
198,1,5155
198,1,5156
198,1,5157
198,1,5158
198,1,5159
198,1,5160
198,1,5161
198,1,5162
198,1,5163
198,1,5164
198,1,5165
198,1,5166
198,1,5167
198,1,5168
198,1,5169
198,1,5170
198,1,5171
198,1,5172
198,1,5173
198,1,5174
198,1,5175
198,1,5176
198,1,5177
198,1,5178
199,1,5179
199,1,5180
199,1,5181
199,1,5182
199,1,5183
199,1,5184
199,1,5185
199,1,5186
199,1,5187
199,1,5188
199,1,5189
199,1,5190
199,1,5191
199,1,5192
199,1,5193
199,1,5194
199,1,5195
199,1,5196
199,1,5197
199,1,5198
199,1,5199
199,1,5200
199,1,5201
199,1,5202
199,1,5203
199,1,5204
199,1,5205
199,1,5206
199,1,5207
199,1,5208
199,1,5209
199,1,5210
199,1,5211
199,1,5212
199,1,5213
199,1,5214
199,1,5215
199,1,5216
199,1,5217
199,1,5218
199,1,5219
199,1,5220
199,1,5221
199,1,5222
199,1,5223
199,1,5224
199,1,5225
199,1,5226
199,1,5227
199,1,5228
199,1,5229
199,1,5230
199,1,5231
199,1,5232
199,1,5233
199,1,5234
199,1,5235
199,1,5236
199,1,5237
199,1,5238
199,1,5239
199,1,5240
199,1,5241
199,1,5242
199,1,5243
199,1,5244
199,1,5245
199,1,5246
199,1,5247
199,1,5248
199,1,5249
199,1,5250
199,1,5251
199,1,5252
199,1,5253
199,1,5254
199,1,5255
199,1,5256
199,1,5257
200,1,5258
200,1,5259
200,1,5260
200,1,5261
200,1,5262
200,1,5263
200,1,5264
200,1,5265
200,1,5266
200,1,5267
200,1,5268
200,1,5269
200,1,5270
200,1,5271
200,1,5272
200,1,5273
200,1,5274
200,1,5275
200,1,5276
200,1,5277
200,1,5278
200,1,5279
200,1,5280
200,1,5281
200,1,5282
200,1,5283
200,1,5284
200,1,5285
200,1,5286
200,1,5287
200,1,5288
200,1,5289
200,1,5290
200,1,5291
200,1,5292
200,1,5293
200,1,5294
200,1,5295
200,1,5296
200,1,5297
200,1,5298
200,1,5299
200,1,5300
200,1,5301
200,1,5302
200,1,5303
200,1,5304
200,1,5305
200,1,5306
200,1,5307
200,1,5308
200,1,5309
200,1,5310
200,1,5311
200,1,5312
200,1,5313
200,1,5314
200,1,5315
200,1,5316
200,1,5317
200,1,5318
200,1,5319
200,1,5320
200,1,5321
200,1,5322
200,1,5323
200,1,5324
200,1,5325
200,1,5326
200,1,5327
200,1,5328
200,1,5329
200,1,5330
200,1,5331
200,1,5332
200,1,5333
200,1,5334
200,1,5335
200,1,5336
201,1,5337
201,1,5338
201,1,5339
201,1,5340
201,1,5341
201,1,5342
201,1,5343
201,1,5344
201,1,5345
201,1,5346
201,1,5347
201,1,5348
201,1,5349
201,1,5350
201,1,5351
201,1,5352
201,1,5353
201,1,5354
201,1,5355
201,1,5356
201,1,5357
201,1,5358
201,1,5359
201,1,5360
201,1,5361
201,1,5362
201,1,5363
201,1,5364
201,1,5365
201,1,5366
201,1,5367
201,1,5368
201,1,5369
201,1,5370
201,1,5371
201,1,5372
201,1,5373
201,1,5374
201,1,5375
201,1,5376
201,1,5377
201,1,5378
201,1,5379
201,1,5380
201,1,5381
201,1,5382
201,1,5383
201,1,5384
201,1,5385
201,1,5386
201,1,5387
201,1,5388
201,1,5389
201,1,5390
201,1,5391
201,1,5392
201,1,5393
201,1,5394
201,1,5395
201,1,5396
201,1,5397
201,1,5398
201,1,5399
201,1,5400
201,1,5401
201,1,5402
201,1,5403
201,1,5404
201,1,5405
201,1,5406
201,1,5407
201,1,5408
201,1,5409
201,1,5410
201,1,5411
201,1,5412
201,1,5413
201,1,5414
201,1,5415
201,1,5416
201,1,5417
201,1,5418
201,1,5419
201,1,5420
201,1,5421
201,1,5422
201,1,5423
201,1,5424
201,1,5425
201,1,5426
201,1,5427
201,1,5428
201,1,5429
201,1,5430
201,1,5431
201,1,5432
201,1,5433
201,1,5434
201,1,5435
201,1,5436
201,1,5437
201,1,5438
201,1,5439
201,1,5440
201,1,5441
201,1,5442
201,1,5443
201,1,5444
201,1,5445
201,1,5446
201,1,5447
201,1,5448
202,1,5449
202,1,5450
202,1,5451
202,1,5452
202,1,5453
202,1,5454
202,1,5455
202,1,5456
202,1,5457
202,1,5458
202,1,5459
202,1,5460
202,1,5461
202,1,5462
202,1,5463
202,1,5464
202,1,5465
202,1,5466
202,1,5467
202,1,5468
202,1,5469
202,1,5470
202,1,5471
202,1,5472
202,1,5473
202,1,5474
202,1,5475
202,1,5476
202,1,5477
202,1,5478
202,1,5479
202,1,5480
202,1,5481
202,1,5482
202,1,5483
202,1,5484
202,1,5485
202,1,5486
202,1,5487
202,1,5488
202,1,5489
202,1,5490
202,1,5491
202,1,5492
202,1,5493
202,1,5494
202,1,5495
202,1,5496
202,1,5497
202,1,5498
202,1,5499
202,1,5500
202,1,5501
202,1,5502
202,1,5503
202,1,5504
202,1,5505
202,1,5506
202,1,5507
202,1,5508
202,1,5509
202,1,5510
202,1,5511
202,1,5512
202,1,5513
202,1,5514
202,1,5515
202,1,5516
202,1,5517
202,1,5518
202,1,5519
202,1,5520
202,1,5521
202,1,5522
202,1,5523
202,1,5524
202,1,5525
202,1,5526
202,1,5527
202,1,5528
202,1,5529
202,1,5530
202,1,5531
202,1,5532
202,1,5533
202,1,5534
202,1,5535
202,1,5536
202,1,5537
202,1,5538
202,1,5539
202,1,5540
202,1,5541
202,1,5542
202,1,5543
202,1,5544
202,1,5545
202,1,5546
202,1,5547
202,1,5548
202,1,5549
202,1,5550
202,1,5551
202,1,5552
202,1,5553
202,1,5554
202,1,5555
202,1,5556
202,1,5557
202,1,5558
202,1,5559
202,1,5560
203,1,5561
203,1,5562
203,1,5563
203,1,5564
203,1,5565
203,1,5566
203,1,5567
203,1,5568
203,1,5569
203,1,5570
203,1,5571
203,1,5572
203,1,5573
203,1,5574
203,1,5575
203,1,5576
204,1,5577
204,1,5578
204,1,5579
204,1,5580
204,1,5581
204,1,5582
204,1,5583
204,1,5584
204,1,5585
204,1,5586
204,1,5587
204,1,5588
204,1,5589
204,1,5590
204,1,5591
204,1,5592
205,1,5593
205,1,5594
205,1,5595
205,1,5596
205,1,5597
205,1,5598
205,1,5599
205,1,5600
205,1,5601
205,1,5602
205,1,5603
205,1,5604
206,1,5605
206,1,5606
206,1,5607
206,1,5608
206,1,5609
206,1,5610
206,1,5611
206,1,5612
206,1,5613
206,1,5614
206,1,5615
206,1,5616
207,1,5617
207,1,5618
207,1,5619
207,1,5620
207,1,5621
207,1,5622
207,1,5623
207,1,5624
207,1,5625
207,1,5626
207,1,5627
207,1,5628
207,1,5629
207,1,5630
207,1,5631
207,1,5632
207,1,5633
207,1,5634
207,1,5635
207,1,5636
207,1,5637
207,1,5638
207,1,5639
207,1,5640
207,1,5641
207,1,5642
207,1,5643
207,1,5644
207,1,5645
207,1,5646
208,1,5647
208,1,5648
208,1,5649
208,1,5650
208,1,5651
208,1,5652
208,1,5653
208,1,5654
208,1,5655
208,1,5656
208,1,5657
208,1,5658
208,1,5659
208,1,5660
208,1,5661
208,1,5662
208,1,5663
208,1,5664
208,1,5665
208,1,5666
208,1,5667
208,1,5668
208,1,5669
208,1,5670
208,1,5671
208,1,5672
208,1,5673
208,1,5674
208,1,5675
208,1,5676
209,1,5677
209,1,5678
209,1,5679
209,1,5680
209,1,5681
209,1,5682
209,1,5683
209,1,5684
209,1,5685
209,1,5686
209,1,5687
209,1,5688
209,1,5689
209,1,5690
210,1,5691
210,1,5692
210,1,5693
210,1,5694
210,1,5695
210,1,5696
210,1,5697
210,1,5698
210,1,5699
210,1,5700
210,1,5701
210,1,5702
210,1,5703
210,1,5704
211,1,5705
211,1,5706
211,1,5707
211,1,5708
211,1,5709
211,1,5710
211,1,5711
211,1,5712
211,1,5713
212,1,5714
212,1,5715
212,1,5716
212,1,5717
212,1,5718
212,1,5719
212,1,5720
212,1,5721
212,1,5722
213,1,5723
213,1,5724
213,1,5725
213,1,5726
213,1,5727
213,1,5728
213,1,5729
213,1,5730
213,1,5731
213,1,5732
213,1,5733
213,1,5734
213,1,5735
213,1,5736
213,1,5737
213,1,5738
213,1,5739
213,1,5740
213,1,5741
213,1,5742
213,1,5743
213,1,5744
213,1,5745
213,1,5746
214,1,5747
214,1,5748
214,1,5749
214,1,5750
214,1,5751
214,1,5752
214,1,5753
214,1,5754
215,1,5755
215,1,5756
215,1,5757
215,1,5758
215,1,5759
215,1,5760
215,1,5761
215,1,5762
215,1,5763
215,1,5764
215,1,5765
215,1,5766
215,1,5767
215,1,5768
215,1,5769
215,1,5770
215,1,5771
215,1,5772
215,1,5773
215,1,5774
215,1,5775
215,1,5776
215,1,5777
215,1,5778
215,1,5779
215,1,5780
215,1,5781
215,1,5782
215,1,5783
215,1,5784
215,1,5785
215,1,5786
216,1,5787
216,1,5788
216,1,5789
217,1,5790
217,1,5791
217,1,5792
218,1,5793
218,1,5794
218,1,5795
218,1,5796
218,1,5797
218,1,5798
218,1,5799
218,1,5800
218,1,5801
218,1,5802
218,1,5803
218,1,5804
218,1,5805
218,1,5806
218,1,5807
218,1,5808
218,1,5809
218,1,5810
218,1,5811
218,1,5812
219,1,5813
219,1,5814
219,1,5815
219,1,5816
219,1,5817
219,1,5818
219,1,5819
219,1,5820
219,1,5821
219,1,5822
219,1,5823
219,1,5824
219,1,5825
219,1,5826
219,1,5827
219,1,5828
219,1,5829
219,1,5830
219,1,5831
219,1,5832
220,1,5833
220,1,5834
220,1,5835
220,1,5836
220,1,5837
220,1,5838
220,1,5839
220,1,5840
220,1,5841
220,1,5842
220,1,5843
220,1,5844
220,1,5845
220,1,5846
220,1,5847
220,1,5848
220,1,5849
220,1,5850
220,1,5851
220,1,5852
220,1,5853
220,1,5854
220,1,5855
220,1,5856
220,1,5857
220,1,5858
220,1,5859
220,1,5860
220,1,5861
220,1,5862
220,1,5863
220,1,5864
220,1,5865
220,1,5866
220,1,5867
220,1,5868
220,1,5869
220,1,5870
220,1,5871
220,1,5872
220,1,5873
220,1,5874
220,1,5875
220,1,5876
220,1,5877
220,1,5878
220,1,5879
220,1,5880
220,1,5881
220,1,5882
220,1,5883
220,1,5884
220,1,5885
220,1,5886
220,1,5887
220,1,5888
220,1,5889
220,1,5890
220,1,5891
220,1,5892
220,1,5893
220,1,5894
220,1,5895
220,1,5896
220,1,5897
220,1,5898
220,1,5899
220,1,5900
220,1,5901
220,1,5902
220,1,5903
220,1,5904
220,1,5905
220,1,5906
220,1,5907
220,1,5908
220,1,5909
220,1,5910
220,1,5911
220,1,5912
220,1,5913
220,1,5914
220,1,5915
220,1,5916
220,1,5917
220,1,5918
220,1,5919
220,1,5920
220,1,5921
220,1,5922
220,1,5923
220,1,5924
220,1,5925
220,1,5926
220,1,5927
220,1,5928
220,1,5929
220,1,5930
220,1,5931
220,1,5932
220,1,5933
220,1,5934
220,1,5935
221,1,5936
221,1,5937
221,1,5938
221,1,5939
221,1,5940
221,1,5941
221,1,5942
221,1,5943
221,1,5944
221,1,5945
221,1,5946
221,1,5947
221,1,5948
221,1,5949
221,1,5950
221,1,5951
221,1,5952
221,1,5953
221,1,5954
221,1,5955
221,1,5956
221,1,5957
221,1,5958
221,1,5959
221,1,5960
221,1,5961
221,1,5962
221,1,5963
222,1,5964
222,1,5965
222,1,5966
222,1,5967
222,1,5968
222,1,5969
222,1,5970
222,1,5971
222,1,5972
222,1,5973
222,1,5974
222,1,5975
222,1,5976
222,1,5977
222,1,5978
222,1,5979
222,1,5980
222,1,5981
222,1,5982
222,1,5983
222,1,5984
222,1,5985
222,1,5986
222,1,5987
222,1,5988
222,1,5989
222,1,5990
222,1,5991
223,1,5992
223,1,5993
223,1,5994
223,1,5995
223,1,5996
223,1,5997
223,1,5998
223,1,5999
223,1,6000
223,1,6001
223,1,6002
223,1,6003
223,1,6004
223,1,6005
223,1,6006
223,1,6007
223,1,6008
223,1,6009
223,1,6010
223,1,6011
223,1,6012
223,1,6013
223,1,6014
223,1,6015
223,1,6016
223,1,6017
223,1,6018
223,1,6019
223,1,6020
223,1,6021
223,1,6022
223,1,6023
223,1,6024
223,1,6025
223,1,6026
223,1,6027
223,1,6028
223,1,6029
223,1,6030
223,1,6031
223,1,6032
223,1,6033
223,1,6034
223,1,6035
223,1,6036
223,1,6037
223,1,6038
223,1,6039
223,1,6040
223,1,6041
223,1,6042
223,1,6043
223,1,6044
223,1,6045
223,1,6046
223,1,6047
223,1,6048
223,1,6049
223,1,6050
223,1,6051
223,1,6052
223,1,6053
223,1,6054
223,1,6055
223,1,6056
223,1,6057
223,1,6058
223,1,6059
223,1,6060
223,1,6061
223,1,6062
223,1,6063
223,1,6064
223,1,6065
223,1,6066
223,1,6067
223,1,6068
223,1,6069
223,1,6070
223,1,6071
223,1,6072
223,1,6073
223,1,6074
223,1,6075
223,1,6076
223,1,6077
223,1,6078
223,1,6079
223,1,6080
223,1,6081
223,1,6082
223,1,6083
223,1,6084
223,1,6085
223,1,6086
223,1,6087
223,1,6088
223,1,6089
223,1,6090
223,1,6091
223,1,6092
223,1,6093
223,1,6094
224,1,6095
224,1,6096
224,1,6097
224,1,6098
224,1,6099
224,1,6100
224,1,6101
224,1,6102
224,1,6103
224,1,6104
224,1,6105
224,1,6106
224,1,6107
224,1,6108
224,1,6109
224,1,6110
224,1,6111
224,1,6112
224,1,6113
224,1,6114
224,1,6115
224,1,6116
224,1,6117
224,1,6118
224,1,6119
224,1,6120
224,1,6121
224,1,6122
224,1,6123
224,1,6124
224,1,6125
224,1,6126
224,1,6127
224,1,6128
224,1,6129
224,1,6130
224,1,6131
224,1,6132
224,1,6133
224,1,6134
224,1,6135
224,1,6136
224,1,6137
224,1,6138
224,1,6139
224,1,6140
224,1,6141
224,1,6142
224,1,6143
224,1,6144
224,1,6145
224,1,6146
224,1,6147
224,1,6148
224,1,6149
224,1,6150
224,1,6151
224,1,6152
224,1,6153
224,1,6154
224,1,6155
224,1,6156
224,1,6157
224,1,6158
224,1,6159
224,1,6160
224,1,6161
224,1,6162
224,1,6163
224,1,6164
224,1,6165
224,1,6166
224,1,6167
224,1,6168
224,1,6169
224,1,6170
224,1,6171
224,1,6172
224,1,6173
224,1,6174
224,1,6175
224,1,6176
224,1,6177
224,1,6178
224,1,6179
224,1,6180
224,1,6181
224,1,6182
224,1,6183
224,1,6184
224,1,6185
224,1,6186
224,1,6187
224,1,6188
224,1,6189
224,1,6190
224,1,6191
224,1,6192
225,1,6193
225,1,6194
225,1,6195
225,1,6196
225,1,6197
225,1,6198
225,1,6199
225,1,6200
225,1,6201
225,1,6202
225,1,6203
225,1,6204
225,1,6205
225,1,6206
225,1,6207
225,1,6208
225,1,6209
225,1,6210
225,1,6211
225,1,6212
225,1,6213
225,1,6214
225,1,6215
225,1,6216
225,1,6217
225,1,6218
225,1,6219
225,1,6220
225,1,6221
225,1,6222
225,1,6223
225,1,6224
225,1,6225
225,1,6226
225,1,6227
225,1,6228
225,1,6229
225,1,6230
225,1,6231
225,1,6232
225,1,6233
225,1,6234
225,1,6235
225,1,6236
225,1,6237
225,1,6238
225,1,6239
225,1,6240
225,1,6241
225,1,6242
225,1,6243
225,1,6244
225,1,6245
225,1,6246
225,1,6247
225,1,6248
225,1,6249
225,1,6250
225,1,6251
225,1,6252
225,1,6253
225,1,6254
225,1,6255
225,1,6256
225,1,6257
225,1,6258
225,1,6259
225,1,6260
225,1,6261
225,1,6262
225,1,6263
225,1,6264
225,1,6265
225,1,6266
225,1,6267
225,1,6268
225,1,6269
225,1,6270
225,1,6271
225,1,6272
225,1,6273
225,1,6274
225,1,6275
225,1,6276
225,1,6277
225,1,6278
225,1,6279
225,1,6280
225,1,6281
225,1,6282
225,1,6283
225,1,6284
225,1,6285
225,1,6286
225,1,6287
225,1,6288
225,1,6289
225,1,6290
225,1,6291
225,1,6292
225,1,6293
225,1,6294
225,1,6295
225,1,6296
225,1,6297
225,1,6298
225,1,6299
225,1,6300
225,1,6301
225,1,6302
225,1,6303
225,1,6304
225,1,6305
225,1,6306
225,1,6307
225,1,6308
225,1,6309
225,1,6310
225,1,6311
225,1,6312
225,1,6313
225,1,6314
225,1,6315
225,1,6316
225,1,6317
225,1,6318
225,1,6319
225,1,6320
225,1,6321
225,1,6322
225,1,6323
225,1,6324
225,1,6325
225,1,6326
225,1,6327
225,1,6328
225,1,6329
225,1,6330
225,1,6331
225,1,6332
225,1,6333
225,1,6334
225,1,6335
225,1,6336
225,1,6337
225,1,6338
225,1,6339
225,1,6340
225,1,6341
225,1,6342
225,1,6343
225,1,6344
225,1,6345
225,1,6346
226,1,6347
227,1,6348
227,1,6349
227,1,6350
228,1,6351
228,1,6352
228,1,6353
229,1,6354
229,1,6355
229,1,6356
229,1,6357
229,1,6358
229,1,6359
229,1,6360
229,1,6361
229,1,6362
229,1,6363
229,1,6364
229,1,6365
229,1,6366
229,1,6367
229,1,6368
229,1,6369
229,1,6370
229,1,6371
229,1,6372
229,1,6373
229,1,6374
229,1,6375
229,1,6376
229,1,6377
229,1,6378
229,1,6379
229,1,6380
229,1,6381
229,1,6382
229,1,6383
229,1,6384
229,1,6385
229,1,6386
229,1,6387
229,1,6388
229,1,6389
229,1,6390
229,1,6391
229,1,6392
229,1,6393
229,1,6394
229,1,6395
229,1,6396
229,1,6397
229,1,6398
229,1,6399
229,1,6400
229,1,6401
229,1,6402
229,1,6403
229,1,6404
229,1,6405
229,1,6406
229,1,6407
229,1,6408
229,1,6409
229,1,6410
229,1,6411
229,1,6412
229,1,6413
230,1,6414
230,1,6415
230,1,6416
230,1,6417
230,1,6418
230,1,6419
230,1,6420
230,1,6421
230,1,6422
230,1,6423
231,1,6424
231,1,6425
231,1,6426
231,1,6427
231,1,6428
231,1,6429
231,1,6430
231,1,6431
231,1,6432
231,1,6433
232,1,6434
232,1,6435
232,1,6436
232,1,6437
232,1,6438
232,1,6439
232,1,6440
232,1,6441
232,1,6442
232,1,6443
232,1,6444
232,1,6445
232,1,6446
232,1,6447
232,1,6448
232,1,6449
232,1,6450
232,1,6451
232,1,6452
232,1,6453
232,1,6454
232,1,6455
232,1,6456
232,1,6457
232,1,6458
232,1,6459
232,1,6460
232,1,6461
232,1,6462
232,1,6463
232,1,6464
232,1,6465
232,1,6466
232,1,6467
232,1,6468
232,1,6469
232,1,6470
232,1,6471
232,1,6472
232,1,6473
232,1,6474
232,1,6475
232,1,6476
232,1,6477
232,1,6478
232,1,6479
232,1,6480
232,1,6481
232,1,6482
232,1,6483
232,1,6484
232,1,6485
232,1,6486
232,1,6487
232,1,6488
232,1,6489
232,1,6490
232,1,6491
232,1,6492
232,1,6493
233,1,6494
233,1,6495
233,1,6496
233,1,6497
233,1,6498
233,1,6499
233,1,6500
233,1,6501
